time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,5.127794540898597,-0.18254968687986947,19.353988410815877,6.0916201176292795,5.870552895160493,0.0,5.5141710424599655,-1.1452815448070655,4.501130321693287,-0.16096704622304808,-0.18621532042770864,0.0,455.70060623678467,454.08182865654464,455.67334355407615,455.8782621368719
3.2400000000000024,5.4654103890215175,-0.2544230277658168,19.622502683394252,6.081890355704683,5.859488308778133,0.0,5.7401845570046985,-1.2511142831702824,4.448383745429987,-0.16466459883055892,-0.18102826094451221,0.0,446.02483856396793,446.4155349618995,444.4428033874223,444.1145109879171
3.3000000000000025,5.815958787519508,-0.33244863949657116,19.88609263749725,6.072829381981723,5.848300914658285,0.0,5.9452658971185395,-1.350315675711597,4.3373333977494015,-0.13241438007519474,-0.20042943391468432,0.0,427.6134669985669,425.9212660835784,424.90150766924745,427.6346166704356
3.3600000000000025,6.180367311888498,-0.4171846238585516,20.1459241544123,6.065051790282819,5.836395663671098,0.0,6.202129182998677,-1.4746378450991993,4.322356390171769,-0.12456926402093896,-0.1946850787514519,0.0,463.11660218816445,463.5315361792058,461.14539478057793,461.750080965763
3.4200000000000026,6.561083527182602,-0.5098281938708986,20.406226018100693,6.057336153801069,5.82485354541971,0.0,6.488714769395454,-1.6138423670089295,4.352636442806105,-0.13817678062823968,-0.18810380247275177,0.0,481.04590237269616,481.51113006879973,480.9263501796793,479.88042461539834
3.4800000000000026,6.95766201072074,-0.6102698333943583,20.665266451075787,6.048493713345859,5.813768696087717,0.0,6.730912337187611,-1.7346655105157986,4.280967921307025,-0.18104962803350577,-0.1787704750768315,0.0,448.50367766394913,449.2284873514162,452.00685728859537,448.5157197248513
3.5400000000000027,7.370565675742941,-0.7188615109496946,20.923084115519078,6.0372536204424705,5.802759951385326,0.0,7.032637736256953,-1.8856769394725126,4.311000397869762,-0.20443986532276553,-0.19510218545418154,0.0,488.7378117356557,487.48913822943047,487.63822216135753,485.85601809042134
3.6000000000000028,7.799189094069668,-0.8355164656348008,21.17784889663294,6.024818379970835,5.7908103573512975,0.0,7.255190747119076,-2.003512323711984,4.18025391042151,-0.21356557684091174,-0.20883039683865193,0.0,435.45971282966156,434.2693900574192,435.6794808339175,434.87220903895604
3.660000000000003,8.242981890765215,-0.9602127047543317,21.427694662508916,6.011981040694678,5.779128788935367,0.0,7.538066832788432,-2.1537129829545023,4.146147391243312,-0.21474599586027598,-0.1756364968264011,0.0,472.02681570474095,474.5465929120981,472.1331235426611,471.9997729264632
3.720000000000003,8.703127340000268,-1.0937482686844668,21.674029212325365,5.998826154183318,5.768577318076074,0.0,7.800193543567894,-2.2981706823543635,4.063600161721664,-0.23023137104896274,-0.1763036028087763,0.0,459.33260735517496,459.25099435828554,460.33418998581027,459.0606205057575
3.780000000000003,9.179333686966109,-1.2362541660002822,21.9156641868252,5.985564636040671,5.757848881081808,0.0,8.073351299356679,-2.4527217115977487,3.9893067262112396,-0.20710082498032267,-0.18434553836227416,0.0,465.4279336203847,464.7685193645326,466.0703183724926,467.82878703284445
3.840000000000003,9.6716757347599,-1.3880349945262243,22.1521029654613,5.974033374554338,5.7467825787406674,0.0,8.338077434837045,-2.6071904085552577,3.8905151222841274,-0.17242162534157673,-0.18462440048703738,0.0,460.75974678098356,460.706038300545,459.83124145369044,462.53536312883665
3.900000000000003,10.179652181869534,-1.549055629767685,22.381917589675176,5.9634607232345225,5.735672970740273,0.0,8.594499055518613,-2.7606111796581803,3.7686459860045978,-0.1851206530794483,-0.1862519850255172,0.0,456.7404880010281,456.5783703356666,455.77752981852257,454.73181318612774
3.960000000000003,10.701860097090549,-1.7187760442499913,22.602357099897972,5.953316858812766,5.724627451610296,0.0,8.812597121141948,-2.8972435964793744,3.5785206644609353,-0.1482910478436565,-0.18009433102824565,0.0,432.60053257124895,433.08505414661545,431.0284399609037,434.10134258431185
4.020000000000002,11.237943826878402,-1.8971838240641654,22.812372747079383,5.944137528195636,5.713308168467892,0.0,9.05686449835767,-3.0500474051803383,3.4208745822522744,-0.16458225610545651,-0.21722335584725247,0.0,449.0517940038525,445.9925966199403,448.8582240577883,447.5115537175088
4.080000000000001,11.789408486498251,-2.085204951149502,23.013736402843172,5.934640361315541,5.700578753558709,0.0,9.325259805932129,-3.2176063961463077,3.2896214207265126,-0.14799991628580145,-0.20358944889335157,0.0,460.7342913279595,461.76857836559776,461.0067451848862,462.2926500316118
4.14,12.355861227776357,-2.282762028939758,23.20533744791453,5.925915009558427,5.6881934272556585,0.0,9.556565451364406,-3.3679646819435747,3.0960060030828735,-0.14071577012516082,-0.21278067407373855,0.0,441.23382356948736,440.4316748421698,440.455353733769,441.0375868679959
4.199999999999998,12.937635538156929,-2.490143802215448,23.387069664059204,5.917646970470958,5.675031486695424,0.0,9.83573783950302,-3.5449090162829786,2.9599884423945797,-0.13253439541634096,-0.23766467179875514,0.0,468.4257941575658,466.4400791782415,466.13699341110436,466.75948071319635
4.259999999999997,13.534677821790524,-2.70742274294127,23.558345619217665,5.909864786898762,5.6605405543718135,0.0,10.065772775968936,-3.6979453320483966,2.7479913285101394,-0.12457409980483142,-0.25059211459667285,0.0,441.1616523660955,440.03333046602864,440.94648404526015,441.5882889551447
4.319999999999996,14.14566628032156,-2.9339886239233732,23.716810570178,5.902265899499106,5.645528848281348,0.0,10.300574616542299,-3.854421002581551,2.5328423800530704,-0.13115221309692335,-0.24941431607286707,0.0,443.6466371472714,443.6804886042844,442.96225915406563,442.40603039846764
4.379999999999995,14.771077484585906,-3.170142347961727,23.862502314845692,5.894634542458709,5.631405578225376,0.0,10.546393463305861,-4.017529061274255,2.3221033720757913,-0.12025972802848903,-0.21644032151574308,0.0,447.40835569616837,450.03004427262056,448.61990463217376,449.48918984093876
4.439999999999993,15.413893327590985,-3.4174456304858745,23.99850270094159,5.886854424852814,5.619124082878443,0.0,10.880073373547116,-4.22580736155308,2.2088720091806735,-0.16553543832328635,-0.187978097304435,0.0,490.8733362990092,492.94416757063186,494.9378987322681,491.57800955377525
4.499999999999992,16.073328312087074,-3.6756405210774887,24.123430612726615,5.877676636916137,5.607398252468911,0.0,11.10090934644489,-4.3810962230915385,1.954363884707043,-0.13540825809446203,-0.21762847198397783,0.0,441.30712464419736,438.8128678392185,438.75380059688143,441.22595219112117
4.559999999999991,16.746986785073286,-3.9437211262855483,24.23402020746087,5.869951385572033,5.594283122476048,0.0,11.354023044032125,-4.555095973254755,1.730424075033396,-0.11798742401027953,-0.22056792156517963,0.0,456.5516312820361,456.2710295989099,456.40735968789073,457.7813755513736
4.6199999999999894,17.435242416024398,-4.222022228946591,24.33029308280735,5.8628966524376835,5.581038283521291,0.0,11.587562583979253,-4.721815927301783,1.4773628702175945,-0.11677483449089945,-0.22110785870580213,0.0,448.80587452911436,448.71428871885126,447.95756350087976,448.0439248715738
4.679999999999988,18.139237692087782,-4.511227970904865,24.413032163004097,5.856497421614446,5.567901256931723,0.0,11.87825127192081,-4.918346308112366,1.2786126579581398,-0.09167601281258479,-0.21495836129393953,0.0,477.10564516755323,477.5312928788725,474.1889336274398,476.1043874348161
4.739999999999987,18.858236805873,-4.811127979703326,24.481059831316625,5.850888171168897,5.554876664563718,0.0,12.088172609066769,-5.078599469901543,0.9879539444895944,-0.09737867881620185,-0.2216812711237116,0.0,441.59332421335654,440.99110034777743,440.2767819892283,439.79697422846226
4.799999999999986,19.588178164726944,-5.119947197644457,24.52980842247009,5.84578298979083,5.541584855239428,0.0,12.24333106851715,-5.2158841568683165,0.6365369459393617,-0.0678041368176688,-0.22123018743448802,0.0,414.73684989043267,414.7240217698238,412.60864268011693,415.2057765517781
4.859999999999984,20.32876307930691,-5.437710306555446,24.558670738990443,5.84214603593162,5.529187888063598,0.0,12.44261394355381,-5.37654499571453,0.3246664049293253,-0.04914612318394149,-0.18712278423036746,0.0,434.9189901567715,437.72356453137,434.12997680539644,435.69067538832456
4.919999999999983,21.083954162482353,-5.766407543254155,24.571244643049468,5.839447600054015,5.517690430132372,0.0,12.729485625994597,-5.580017660177698,0.09279971893427665,-0.03771987372088177,-0.20260921035347343,0.0,476.96573748049747,475.7476284970556,475.1374241829939,476.0119672870068
4.979999999999982,21.853346199208318,-6.1060527239461555,24.56692623808518,5.83699077938595,5.505776545242265,0.0,12.916693568323057,-5.741907662701881,-0.23744754287268607,-0.048339057755840756,-0.19151411677552763,0.0,433.700606983948,434.59227091781344,434.6728632831786,433.7806134793735
5.0399999999999805,22.63461901025802,-6.455806260576088,24.543287369587745,5.833661792052613,5.4942953566276564,0.0,13.12527807895756,-5.916931683694092,-0.5514671671774342,-0.0762598340567811,-0.19103363809318488,0.0,445.4586865128276,445.4624304652196,445.1737013117677,442.87961786106894
